trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
485,False,"{'a': 0.8, 'e': 0.004516246990816866}",25,13,23.37435961274049,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
486,False,"{'a': 0.8, 'e': 0.004466138475811603}",20,9,19.31838367628442,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
487,False,"{'a': 0.8, 'e': 0.004416585923153206}",35,19,26.711774831974203,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
488,False,"{'a': 0.8, 'e': 0.004367583164346535}",20,0,25.95512370845942,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
489,False,"{'a': 0.8, 'e': 0.0043191240993369386}",25,20,10.3363578070473,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
490,False,"{'a': 0.8, 'e': 0.00427120269575089}",20,6,26.16571776873018,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
491,False,"{'a': 0.8, 'e': 0.004223812988145054}",25,20,7.966944618475934,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
492,False,"{'a': 0.8, 'e': 0.004176949077263686}",35,23,19.041225382870618,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
493,False,"{'a': 0.8, 'e': 0.004130605129304271}",30,22,15.805105581240397,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
494,False,"{'a': 0.8, 'e': 0.004084775375191306}",25,15,20.00095565024678,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
495,False,"{'a': 0.8, 'e': 0.004039454109858146}",25,12,21.40124661923991,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
496,False,"{'a': 0.8, 'e': 0.003994635691536812}",20,12,13.206271340027868,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
497,False,"{'a': 0.8, 'e': 0.003950314541055686}",25,20,11.150207730386631,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
498,False,"{'a': 0.8, 'e': 0.003906485141144989}",20,5,25.479137522128852,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
499,False,"{'a': 0.8, 'e': 0.003863142035749974}",20,7,25.69653982328788,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
500,False,"{'a': 0.8, 'e': 0.003820279829351731}",20,10,16.90576108786027,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
501,False,"{'a': 0.8, 'e': 0.003777893186295536}",20,12,12.617050966641717,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
502,False,"{'a': 0.8, 'e': 0.003735976830126644}",30,17,21.44475660154843,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
503,False,"{'a': 0.8, 'e': 0.003694525542933458}",25,8,27.409824281441338,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
504,False,"{'a': 0.8, 'e': 0.0036535341646979818}",30,8,25.669489541902177,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
505,False,"{'a': 0.8, 'e': 0.003612997592653481}",25,16,15.325711638873578,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
506,False,"{'a': 0.8, 'e': 0.0035729107806492717}",20,14,9.943011862000873,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
507,False,"{'a': 0.8, 'e': 0.003533268738522554}",20,14,11.030084054152656,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
508,False,"{'a': 0.8, 'e': 0.0034940665314772174}",20,12,13.126572439300341,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
509,False,"{'a': 0.8, 'e': 0.0034552992794695406}",20,8,23.03344933727294,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
510,False,"{'a': 0.8, 'e': 0.0034169621566007015}",20,2,26.917689566464386,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
511,False,"{'a': 0.8, 'e': 0.0033790503905160325}",30,12,33.41080632562806,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
