trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
167,True,"{'a': 0, 'e': 0}",20,0,7.0215099614942975,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
168,True,"{'a': 0, 'e': 0}",25,16,16.849099699308894,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
169,True,"{'a': 0, 'e': 0}",20,0,21.531283220532355,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
170,True,"{'a': 0, 'e': 0}",25,0,24.262014210847358,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
171,True,"{'a': 0, 'e': 0}",20,0,21.4435748730909,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
172,True,"{'a': 0, 'e': 0}",20,0,14.352583233650025,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
173,True,"{'a': 0, 'e': 0}",30,11,26.667029397217362,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
174,True,"{'a': 0, 'e': 0}",20,0,19.882715770950117,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
175,True,"{'a': 0, 'e': 0}",20,0,20.69783562599744,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
176,True,"{'a': 0, 'e': 0}",20,0,17.34458043722729,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
177,True,"{'a': 0, 'e': 0}",20,0,20.87028281982409,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
178,True,"{'a': 0, 'e': 0}",25,0,25.39903936426027,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
179,True,"{'a': 0, 'e': 0}",20,0,-17.00537473186448,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
180,True,"{'a': 0, 'e': 0}",20,0,18.75239303779268,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
181,True,"{'a': 0, 'e': 0}",20,16,7.833325259760471,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
182,True,"{'a': 0, 'e': 0}",30,0,35.80603097931773,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
183,True,"{'a': 0, 'e': 0}",25,0,19.29927170161896,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
184,True,"{'a': 0, 'e': 0}",25,7,23.81957428427952,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
185,True,"{'a': 0, 'e': 0}",30,20,10.737819820744049,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
